,ePOS Code,Company Code,Date,ACRA REGISTERED NAME,Brand/Deal Name/Business Name,Sub Domain Link (If Lead is already available in Backend) Fill only when EPOS client,Tele Sales or MR (For KPI - Internal),Name of the Market Researcher,Original Source (Marketing),"Marketing Source (Do not fill anything if the leads are from Hubspot, EPOS clients)",Company Registration date / Date Established,Company Registration Number (UEN),Primary SSIC Code,Secondary SSIC Code,Hubspot ID (Company),Hubspot ID(Deal),Hubspot ID(Contact),Website URL,Business Type,Facebook Page,Instagram URL,Linkedin URL,Tik Tok URL,Ownership Type,Parent Industry Type,Industry Type,Sub Industry,Business model,Presence of Multiple Outlets,Number of Outlets (Write in #),Region,Planning Area,Business Location Type,Registered Address (Block & Street),Registered Address  (Unit #),Registered Address  (Postal code),"Operational Address 
(Block & Street)","Operational Address 
(Unit #)","Operational Address 
(Postal Code)",Operational Address Type,First Name,Last Name,PIC Name 1 Designation,PIC NAME 1 Contact Number,PIC 1 email address,First Name 2,Last Name 2,PIC Name 2 Designation,PIC NAME 2 Contact Number,PIC 2 email address,First Name 3,Last Name 3,PIC Name Designation 3,PIC NAME 3 Contact Number,PIC 3 email address,FB/Insta/Tik Tok/Linkedin Contact,Current ePOS Client ?,"If ePOS Client, which product they are using?",Is this deal part of the Gov List?,Source from Market Researcher,Contact Number from Lusha?,Phone number Verified ?
139,,,2025-11-18,BRIDGING STARS CHILDCARE PTE. LTD.,BRIDGING STARS CHILDCARE,,TeleSales,Shafiqah,Offline Sources,Web Scrapping,25-03-2013,201307928M,88911,88912,,,,https://bridgingstars.com.sg/,SME,https://www.facebook.com/bridgingstarschildcare/,https://www.instagram.com/bridgingstarscc/,,,LOCAL COMPANY,Others,Hospital,Social Services (Without Accommodations),"B2C, Offline",,,,,,123 BUKIT MERAH LANE 1,78,150123,123 BUKIT MERAH LANE 1 01-78 Singapore 150123,78,150123,,,,,65 6271 0322,bridgingstars@singnet.com.sg,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",No,
140,,,2025-11-18,INTEGRAL LEARNING CENTRE PTE. LTD.,INTEGRAL LEARNING CENTRE,,TeleSales,Shafiqah,Offline Sources,Web Scrapping,05-05-2015,201512102H,85509,0,,,,https://integrallearning.com.sg/,SME,https://www.facebook.com/integrallearningacademy,https://www.instagram.com/integrallearning/,,,LOCAL COMPANY,Others,Educational,Tuition & Enrichment Centers,"B2C, Offline",,,,,,768 CHOA CHU KANG STREET 54,29,680768,768 CHOA CHU KANG STREET 54 01-29 Singapore 680768,29,680768,,,,,65 6208 3508,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",No,
141,,,2025-11-18,ODYSSEY STUDENT CARE PTE. LTD.,ODYSSEY STUDENT CARE,,TeleSales,Shafiqah,Offline Sources,Web Scrapping,21-11-2024,202447881Z,88912,0,,,,,Startbud,,,,,LOCAL COMPANY,Others,Hospital,Social Services (Without Accommodations),"B2C, Offline",,,,,,144 TAMPINES STREET 12,398,521144,"144 TAMPINES STREET 12, , TAMPINES PARK 01-398 Singapore 521144",398,521144,,,,,65 6782 4893,contact@odysseytuition.com,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",No,
142,,,2025-11-18,YEOH WAY PTE. LTD.,YEOH WAY,,TeleSales,Shafiqah,Offline Sources,Web Scrapping,20-05-2013,201313629M,88911,52292,,,,https://imontessori.sg/,SME,https://www.facebook.com/iMontessoriAperia/,,,,LOCAL COMPANY,Others,Hospital,Social Services (Without Accommodations),"B2C, Offline",,,,,,101 SIMEI STREET 1,880,520101,12 KALLANG AVENUE APERIA 03-37 Singapore 339511,880,520101,,,,,65 6702 3902,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",No,
143,,,2025-11-18,HUDA EDUCATIONAL SERVICES,HUDA EDUCATIONAL,,TeleSales,Shafiqah,Offline Sources,Web Scrapping,24-11-1999,52907147M,85509,85409,,,,,SME,https://www.facebook.com/HudaEducation/,,,,SOLE PROPRIETORSHIP/ PARTNERSHIP,Others,Educational,Tuition & Enrichment Centers,"B2C, Offline",,,,,,201D TAMPINES STREET 21,1151,524201,201D TAMPINES STREET 21 02-1151 Singapore 524201,1151,524201,,,,,65 6581 1967,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",No,
144,,,2025-11-18,SOUL QUO PTE. LTD.,SOUL QUO,,TeleSales,Shafiqah,Offline Sources,Web Scrapping,17-04-2023,202314571R,85403,46304,,,,,Startbud,,,,,LOCAL COMPANY,Others,Educational,Tertiary Education,"B2C, Offline",,,,,,1007 LOWER DELTA ROAD,01,99310,1007 LOWER DELTA ROAD TERESA VILLE 14-01 Singapore 099310,01,99310,,,,,65 6369 9325,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",No,
145,,,2025-11-18,PACIFIC PRACTICAL TUITION CENTRE,PACIFIC PRACTICAL TUITION CENTRE,,TeleSales,Shafiqah,Offline Sources,Web Scrapping,27-04-1978,23848400M,85509,49215,,,,,SME,,,,,SOLE PROPRIETORSHIP/ PARTNERSHIP,Others,Educational,Tuition & Enrichment Centers,"B2C, Offline",,,,,,993A BUANGKOK LINK,281,531993,993A BUANGKOK LINK 11-281 Singapore 531993,281,531993,,,,,65 9027 2825,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",No,
146,,,2025-11-18,BEDOK RESERVOIR LEARNING CENTRE,BEDOK RESERVOIR LEARNING CENTRE,,TeleSales,Shafiqah,Offline Sources,Web Scrapping,25-06-2012,53217429A,85509,0,,,,,SME,,https://www.instagram.com/kumonbedokreservoir.sg/,,,SOLE PROPRIETORSHIP/ PARTNERSHIP,Others,Educational,Tuition & Enrichment Centers,"B2C, Offline",,,,,,740 BEDOK RESERVOIR ROAD,3171,470740,740 BEDOK RESERVOIR ROAD 01-3171 Singapore 470740,3171,470740,,,,,65 6909 0423,enquiries@thebrainwerks.sg,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",No,
147,,,2025-11-18,OUT OF THE BOX ACADEMY (CASSIA) PTE. LTD.,OUT OF THE BOX ACADEMY CASSIA,,TeleSales,Shafiqah,Offline Sources,Web Scrapping,09-11-2023,202344332C,88912,85509,,,,,Startbud,https://www.facebook.com/otbstudentcare,https://www.instagram.com/otbstudentcare/,,,LOCAL COMPANY,Others,Hospital,Social Services (Without Accommodations),"B2C, Offline",,,,,,32 CASSIA CRESCENT,64,390032,32 CASSIA CRESCENT 01-64 Singapore 390032,64,390032,,,,,65 8066 4284,enquiries@outofbox.com.sg,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",No,
148,,,2025-11-18,MILCHEL PTE. LTD.,MILCHEL,,TeleSales,Shafiqah,Offline Sources,Web Scrapping,01-01-2006,200600031H,85509,49212,,,,https://milchel.com/,SME,https://www.facebook.com/MILCHELPteLtd,https://www.instagram.com/milchelpteltd/,https://sg.linkedin.com/in/lilin-lilin-755735192,,LOCAL COMPANY,Others,Educational,Tuition & Enrichment Centers,"B2C, Offline",,,,,,529 BALESTIER ROAD,02,329856,529 BALESTIER ROAD 03-02 Singapore 329856,02,329856,,,,,65 6255 2356,admin@milchel.com,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",No,
149,,,2025-11-18,SURGEMED PTE. LTD.,SURGEMED,,TeleSales,Shafiqah,Offline Sources,Web Scrapping,16-10-2016,201628446G,88991,0,,,,https://ifaas.co/,SME,,,,,LOCAL COMPANY,Others,Hospital,Social Services (Without Accommodations),"B2C, Offline",,,,,,60 PAYA LEBAR ROAD,54,409051,60 Paya Lebar Road Paya Lebar Square Virtual Business Address 07-54 Singapore 409051,54,409051,,,,,65 8287 7416,ultrav.oc@gmail.com,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",No,
150,,,2025-11-18,GLOBAL MINDZ (EDEN) PRESCHOOL LIMITED,MINDZ EDEN PRESCHOOL,,TeleSales,Shafiqah,Offline Sources,Web Scrapping,05-11-2014,201433084G,88911,49212,,,,,SME,,,,,LOCAL COMPANY,Others,Hospital,Social Services (Without Accommodations),"B2C, Offline",,,,,,252 COMPASSVALE STREET,01,540252,252 COMPASSVALE STREET 01-01 Singapore 540252,01,540252,,,,,65 6384 1944,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",No,
151,,,2025-11-18,MUTT MATTERS,MUTT MATTERS,,TeleSales,Shafiqah,Offline Sources,Web Scrapping,08-03-2019,53394806A,96094,96095,,,,https://mutt-matters.com/,SME,https://www.facebook.com/SGmuttmatters/,https://www.instagram.com/sgmuttmatters/,,,SOLE PROPRIETORSHIP/ PARTNERSHIP,Services,Services,Other Personal Service Activities,"B2C, Offline",,,,,,44 BEDOK SOUTH ROAD,759,460044,44 BEDOK SOUTH ROAD BEDOK SOUTH PARKVIEW 12-759 Singapore 460044,759,460044,,,,,65 8366 0720,annakoo@mutt-matters.com,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",No,
152,,,2025-11-18,HAPPY KIDS PRESCHOOL PTE. LTD.,HAPPY KIDS PRESCHOOL,,TeleSales,Shafiqah,Offline Sources,Web Scrapping,19-08-2017,201723667N,88911,85408,,,,https://www.mycareersfuture.gov.sg/job/environment/kitchen-assistant-cum-cleaner-happy-kids-preschool-6ca535da9e7cac4fb7de9deee86fa924,SME,,https://www.instagram.com/littleatlaspreschool/,,,LOCAL COMPANY,Others,Hospital,Social Services (Without Accommodations),"B2C, Offline",,,,,,60 LORONG 23 GEYLANG,01/02,388384,60 LORONG 23 GEYLANG /02 03-01 Singapore 388384,01/02,388384,,,,,65 8878 9826,jasonz@littleatlaspreschool.com,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",No,
153,,,2025-11-18,XUE TANG LANGUAGE CENTRE PTE. LTD.,XUE TANG LANGUAGE CENTRE,,TeleSales,Shafiqah,Offline Sources,Web Scrapping,23-03-2022,202210015C,85509,0,,,,https://www.tanglanguage.com/,SME,,,,,LOCAL COMPANY,Others,Educational,Tuition & Enrichment Centers,"B2C, Offline",,,,,,27 MARIAM WALK,,507160,27 MARIAM WALK Singapore 507160,,507160,,,,,65 9818 1856,info@tanglanguage.com,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",No,
154,,,2025-11-18,GAIA FAYE GUGGENHEIM,GAIA FAYE GUGGENHEIM,,TeleSales,Shafiqah,Offline Sources,Web Scrapping,22-01-2024,53479878X,85509,0,,,,,Startbud,,,,,SOLE PROPRIETORSHIP/ PARTNERSHIP,Others,Educational,Tuition & Enrichment Centers,"B2C, Offline",,,,,,2 MARINA BOULEVARD,08,018987,2 MARINA BOULEVARD THE SAIL @ MARINA BAY 40-08 Singapore 018987,08,018987,,,,,65 8916 9853,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",No,
155,,,2025-11-18,4HANDS DENTAL ASSISTING TRAINING SCHOOL PTE. LTD.,4HANDS DENTAL ASSISTING TRAINING SCHOOL,,TeleSales,Shafiqah,Offline Sources,Web Scrapping,10-11-2015,201540131W,88991,0,,,,https://4handsda.com/,SME,https://www.facebook.com/4HandsDA/,,,,LOCAL COMPANY,Others,Hospital,Social Services (Without Accommodations),"B2C, Offline",,,,,,684A JURONG WEST STREET 64,103,641684,684A JURONG WEST STREET 64 17-103 Singapore 641684,103,641684,,,,,65 9420 3111,sg_4hands@outlook.com,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",No,
156,,,2025-11-18,TUTORNOW PRIVATE LIMITED,TUTORNOW,,TeleSales,Shafiqah,Offline Sources,Web Scrapping,17-05-2020,202013760N,85509,63120,,,,https://tutornow.sg/,SME,https://facebook.com/gettutornow,https://www.instagram.com/gettutornow/,,,LOCAL COMPANY,Others,Educational,Tuition & Enrichment Centers,"B2C, Offline",,,,,,211 JURONG EAST STREET 21,331,600211,211 JURONG EAST STREET 21 02-331 Singapore 600211,331,600211,,,,,65 8353 7923,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",No,
157,,,2025-11-18,PRINCIPAL EDUCATION PTE. LTD.,PRINCIPAL EDUCATION,,TeleSales,Shafiqah,Offline Sources,Web Scrapping,15-12-2020,202040290E,85509,70201,,,,,SME,,,,,LOCAL COMPANY,Others,Educational,Tuition & Enrichment Centers,"B2C, Offline",,,,,,167 JALAN BUKIT MERAH,15,150167,167 JALAN BUKIT MERAH CONNECTION ONE 02-15 Singapore 150167,15,150167,,,,,65 6363 0330,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",No,
158,,,2025-11-18,PRO-TEACH BASC (ROSYTH) PTE. LTD.,PRO-TEACH BASC ROSYTH,,TeleSales,Shafiqah,Offline Sources,Web Scrapping,09-03-2015,201506318D,88912,85509,,,,http://www.pro-teach.com/,SME,https://www.facebook.com/proteachgroup,,,,LOCAL COMPANY,Others,Hospital,Social Services (Without Accommodations),"B2C, Offline",,,,,,541 SERANGOON NORTH AVENUE 4,129,550541,541 SERANGOON NORTH AVENUE 4 B1-129 Singapore 550541,129,550541,,,,,65 6481 1426,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",No,
159,,,2025-11-18,ART VILLAGE PTE. LTD.,ART VILLAGE,,TeleSales,Shafiqah,Offline Sources,Web Scrapping,04-02-2014,201403186H,85509,0,,,,https://artvillagesg.com/,SME,https://www.facebook.com/artvillagesg/,,,,LOCAL COMPANY,Others,Educational,Tuition & Enrichment Centers,"B2C, Offline",,,,,,1 JALAN ANAK BUKIT,22,588996,1 JALAN ANAK BUKIT BUKIT TIMAH PLAZA 02-22 Singapore 588996,22,588996,,,,,65 8513 3782,admin@artvillagesg.com,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",No,
160,,,2025-11-18,ARTS HAUS (INTERNATIONAL) EDUCATION CENTER PTE. LTD.,ARTS HAUS EDUCATION CENTER,,TeleSales,Shafiqah,Offline Sources,Web Scrapping,10-03-2017,201706781C,88911,88912,,,,https://artshaus.sg/,SME,https://www.facebook.com/artshaus.intl/,https://www.instagram.com/artshaus.sg/,,,LOCAL COMPANY,Others,Hospital,Social Services (Without Accommodations),"B2C, Offline",,,,,,18 PEARL'S HILL TERRACE,,168975,18 PEARL'S HILL TERRACE Singapore 168975,,168975,,,,,65 6532 2837,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",No,
161,,,2025-11-18,UPGRADE LEARNING LAB LLP,UPGRADE LEARNING LAB,,TeleSales,Shafiqah,Offline Sources,Web Scrapping,06-05-2018,T18LL0787K,85509,85409,,,,https://upgradelearninglab.wixsite.com/main,SME,https://www.facebook.com/UpgradeLearningLab/,https://www.instagram.com/upgrade_learning/,,,LIMITED LIABILITY PARTNERSHIP,Others,Educational,Tuition & Enrichment Centers,"B2C, Offline",,,,,,273 BUKIT BATOK EAST AVENUE 4,82,650273,273 BUKIT BATOK EAST AVENUE 4 02-82 Singapore 650273,82,650273,,,,,65 9231 1956,enquiry.upgrade@gmail.com,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",No,
162,,,2025-11-18,PLAYFACTO @ MARYMOUNT PTE. LTD.,PLAYFACTO @ MARYMOUNT,,TeleSales,Shafiqah,Offline Sources,Web Scrapping,31-07-2021,202126622C,88912,85509,,,,https://playfactoschool.com.sg/,SME,https://www.facebook.com/playfactoschool,https://www.instagram.com/codingroboticspfs/,,,LOCAL COMPANY,Others,Hospital,Social Services (Without Accommodations),"B2C, Offline",,,,,,37 JALAN PEMIMPIN,12,577177,37 JALAN PEMIMPIN MAPEX 05-12 Singapore 577177,12,577177,,,,,65 8770 0971,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",No,
163,,,2025-11-18,TUITION MENTORS,TUITION MENTORS,,TeleSales,Shafiqah,Offline Sources,Web Scrapping,31-12-2004,53035962J,85509,85409,,,,,SME,,,,,SOLE PROPRIETORSHIP/ PARTNERSHIP,Others,Educational,Tuition & Enrichment Centers,"B2C, Offline",,,,,,234 TAMPINES STREET 21,529,521234,234 TAMPINES STREET 21 07-529 Singapore 521234,529,521234,,,,,65 6383 1416,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",No,
164,,,2025-11-18,THE SCIENCE HUB PTE. LTD.,THE SCIENCE HUB,,TeleSales,Shafiqah,Offline Sources,Web Scrapping,17-09-2023,202337393Z,85509,0,,,,,Startbud,,,,,LOCAL COMPANY,Others,Educational,Tuition & Enrichment Centers,"B2C, Offline",,,,,,12 TAI THONG CRESCENT,20,347846,12 TAI THONG CRESCENT THE VENUE RESIDENCES 04-20 Singapore 347846,20,347846,,,,,65 6475 0624,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",No,
165,,,2025-11-18,PICKET FENCE @ MACPHERSON PTE. LTD.,PICKET FENCE @ MACPHERSON,,TeleSales,Shafiqah,Offline Sources,Web Scrapping,31-08-2016,201623685N,88911,0,,,,https://skoolopedia.com/app/childcare/brainy-bee-junior-education,SME,https://www.facebook.com/picketfenceSG.mp/,https://www.instagram.com/picketfence_macpherson/,,,LOCAL COMPANY,Others,Hospital,Social Services (Without Accommodations),"B2C, Offline",,,,,,10 UPPER ALJUNIED LINK,08,367904,10 UPPER ALJUNIED LINK 04-08 Singapore 367904,08,367904,,,,,65 9666 5916,macpherson@pf-edu.com,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",No,
166,,,2025-11-18,RUSSELL & SMARTY PAWS PTE. LTD.,RUSSELL & SMARTY PAWS,,TeleSales,Shafiqah,Offline Sources,Web Scrapping,08-06-2013,201315510Z,96094,85408,,,,https://bluenergymusic.com/,SME,https://www.facebook.com/p/Blu-Energy-Music-Pte-Ltd-100066217404026/,,,,LOCAL COMPANY,Services,Services,Other Personal Service Activities,"B2C, Offline",,,,,,200 UPPER THOMSON ROAD,02,574424,200 UPPER THOMSON ROAD THOMSON IMPERIAL COURT 04-10 Singapore 574424,02,574424,,,,,65 6858 0123,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",No,
167,,,2025-11-18,GRAM'S LEARNING CENTRE LLP,GRAMS LEARNING CENTRE,,TeleSales,Shafiqah,Offline Sources,Web Scrapping,12-12-2010,T10LL2034B,85509,0,,,,https://gramslearning.com.sg/,SME,,,,,LIMITED LIABILITY PARTNERSHIP,Others,Educational,Tuition & Enrichment Centers,"B2C, Offline",,,,,,144 UPPER BUKIT TIMAH ROAD,15,588177,144 UPPER BUKIT TIMAH ROAD BEAUTY WORLD CENTRE 02-15 Singapore 588177,15,588177,,,,,65 6467 1258,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",No,
168,,,2025-11-18,ESHKOL VALLEY @ NORTHSTAR PTE. LTD.,ESHKOL VALLEY @ NORTHSTAR,,TeleSales,Shafiqah,Offline Sources,Web Scrapping,19-05-2014,201414263Z,88911,0,,,,https://eshkolvalley.com.sg/,SME,,https://www.instagram.com/eshkolvalleypreschool/,,,LOCAL COMPANY,Others,Hospital,Social Services (Without Accommodations),"B2C, Offline",,,,,,7030 ANG MO KIO AVENUE 5,41,569880,7030 ANG MO KIO AVENUE 5 NORTHSTAR @ AMK 01-41 Singapore 569880,41,569880,,,,,65 6570 0809,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",No,
169,,,2025-11-18,MATHMATICO PTE. LTD.,MATHMATICO,,TeleSales,Shafiqah,Offline Sources,Web Scrapping,17-06-2022,202220996D,85509,0,,,,https://mathmatico.com/,SME,,,,,LOCAL COMPANY,Others,Educational,Tuition & Enrichment Centers,"B2C, Offline",,,,,,57 DAWSON ROAD,06,142057,57 DAWSON ROAD DAWSON PLACE 02-06 Singapore 142057,06,142057,,,,,65 8877 1820,mathmatico@outlook.sg,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",No,
170,,,2025-11-18,AMATH ACADEMY PTE. LTD.,AMATH ACADEMY,,TeleSales,Shafiqah,Offline Sources,Web Scrapping,22-10-2015,201538559C,85509,0,,,,http://www.amathacademy.com/,SME,https://www.facebook.com/amacadsg,https://www.instagram.com/amacadsg/,,,LOCAL COMPANY,Others,Educational,Tuition & Enrichment Centers,"B2C, Offline",,,,,,7 SIGLAP ROAD,60,448909,7 SIGLAP ROAD MANDARIN GARDENS 12-60 Singapore 448909,60,448909,,,,,65 6346 3818,amathacademyeastcoast@gmail.com,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",No,
171,,,2025-11-18,DROSE INTERNATIONAL ACADEMY PTE. LTD.,DROSE ACADEMY,,TeleSales,Shafiqah,Offline Sources,Web Scrapping,13-11-2020,202036787C,88991,0,,,,https://drosemakeup.com/,SME,https://www.facebook.com/makeupsingapore,https://www.instagram.com/drose.sg/,,,LOCAL COMPANY,Others,Hospital,Social Services (Without Accommodations),"B2C, Offline",,,,,,17 PHILLIP STREET,00,48695,17 PHILLIP STREET GRAND BUILDING 09-00 Singapore 048695,00,48695,,,,,65 9732 6827,info@drosemakeup.com,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",No,
172,,,2025-11-18,VICTORY LIFE CHRISTIAN SCHOOL LTD.,VICTORY LIFE CHRISTIAN SCHOOL,,TeleSales,Shafiqah,Offline Sources,Web Scrapping,20-04-2008,200807687G,85509,0,,,,https://victorylifechristianschool.com/,SME,https://www.facebook.com/victorylifechristianschool/,,https://sg.linkedin.com/in/cynthia-chan-05695887,,LOCAL COMPANY,Others,Educational,Tuition & Enrichment Centers,"B2C, Offline",,,,,,1 LORONG 23 GEYLANG,,388352,"1, LORONG 23 GEYLANG Singapore 388352",,388352,,,,,65 6251 5282,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",No,
173,,,2025-11-18,E-ZY INTERNATIONAL EDULINK SERVICE CENTRE,E-ZY EDULINK CENTRE,,TeleSales,Shafiqah,Offline Sources,Web Scrapping,31-05-2006,53069484X,85509,96099,,,,,SME,,,,,SOLE PROPRIETORSHIP/ PARTNERSHIP,Others,Educational,Tuition & Enrichment Centers,"B2C, Offline",,,,,,8 KAKI BUKIT AVENUE 4,43,415875,8 KAKI BUKIT AVENUE 4 PREMIER @ KAKI BUKIT 06-43 Singapore 415875,43,415875,,,,,65 6235 5685,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",No,
174,,,2025-11-18,UNITED LANGUAGE CENTRE (ORCHARD) PTE. LTD.,UNITED LANGUAGE CENTRE ORCHARD,,TeleSales,Shafiqah,Offline Sources,Web Scrapping,08-09-2022,202231803R,85509,0,,,,https://www.ulc.com.sg/,SME,https://m.facebook.com/UnitedLanguageCentre/,https://www.instagram.com/unitedlanguagecentre,,,LOCAL COMPANY,Others,Educational,Tuition & Enrichment Centers,"B2C, Offline",,,,,,111 SOMERSET ROAD,22-24,238164,111 SOMERSET ROAD -24 111 SOMERSET 12-22 Singapore 238164,22-24,238164,,,,,65 6015 0910,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",No,
175,,,2025-11-18,TWINKLEKIDZ PLAYHOUSE PTE. LTD.,TWINKLEKIDZ PLAYHOUSE,,TeleSales,Shafiqah,Offline Sources,Web Scrapping,08-09-2014,201426594D,88911,88912,,,,https://www.mycareersfuture.gov.sg/job/education-training/infant-educarer-twinklekidz-playhouse-1ee84bdc710ce67d1e5f8a7c31cd831c,SME,https://www.facebook.com/twinklekidzsg,https://www.instagram.com/twinklekidz.sg/,,,LOCAL COMPANY,Others,Hospital,Social Services (Without Accommodations),"B2C, Offline",,,,,,11 LORONG 3 TOA PAYOH,18,319579,11 LORONG 3 TOA PAYOH JACKSON SQUARE 01-18 Singapore 319579,18,319579,,,,,65 6258 0125,enquiry@twinklekidz.com,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",No,
176,,,2025-11-18,INSPIREES FUTURE.CO PTE. LTD.,INSPIREES FUTURE,,TeleSales,Shafiqah,Offline Sources,Web Scrapping,25-05-2023,202320469H,88911,73100,,,,https://www.mycareersfuture.gov.sg/job/education-training/preschool-teacher-part-time-inspirees-futureco-bbb736969600c22ff4ba4c481f4e8792,Startbud,,,,,LOCAL COMPANY,Others,Hospital,Social Services (Without Accommodations),"B2C, Offline",,,,,,483 CHOA CHU KANG AVENUE 5,164,680483,483 CHOA CHU KANG AVENUE 5 01-164 Singapore 680483,164,680483,,,,,65 6765 0800,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",No,
177,,,2025-11-18,MSMC EDUCATION PTE. LTD.,MSMC EDUCATION,,TeleSales,Shafiqah,Offline Sources,Web Scrapping,01-10-2022,202234902H,85509,85409,,,,https://www.msmchq.com/,SME,,https://www.instagram.com/msmchq/?hl=en,,,LOCAL COMPANY,Others,Educational,Tuition & Enrichment Centers,"B2C, Offline",,,,,,160 ROBINSON ROAD,06,68914,1 NORTH BRIDGE ROAD HIGH STREET CENTRE 23-08 Singapore 179094,06,68914,,,,,65 6676 5644,enquiry@msmc.com.sg,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",No,
178,,,2025-11-18,LEARNING GENIUS LLP,LEARNING GENIUS,,TeleSales,Shafiqah,Offline Sources,Web Scrapping,22-01-2008,T08LL0107K,85509,0,,,,,SME,https://facebook.com/learninggeniuseducentre,https://instagram.com/learninggenius,,,LIMITED LIABILITY PARTNERSHIP,Others,Educational,Tuition & Enrichment Centers,"B2C, Offline",,,,,,170 UPPER BUKIT TIMAH ROAD,37,588179,170 UPPER BUKIT TIMAH ROAD BUKIT TIMAH SHOPPING CENTRE 05-37 Singapore 588179,37,588179,,,,,65 9820 5432,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",No,
179,,,2025-11-18,SUNFLOWER PRESCHOOL @ NSE PTE. LTD.,SUNFLOWER PRESCHOOL @ NSE,,TeleSales,Shafiqah,Offline Sources,Web Scrapping,17-04-2015,201510327E,88911,0,,,,https://sunflowerkiddystar.com/,SME,https://m.facebook.com/profile.php?id=100057121193888&mibextid=LQQJ4d,,,,LOCAL COMPANY,Others,Hospital,Social Services (Without Accommodations),"B2C, Offline",,,,,,201E TAMPINES STREET 23,108,527201,201E TAMPINES STREET 23 02-108 Singapore 527201,108,527201,,,,,65 6257 5120,info@sunflowerkid.com,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",No,
180,,,2025-11-18,MODERN MONTESSORI INTERNATIONAL PTE LTD,MODERN MONTESSORI,,TeleSales,Shafiqah,Offline Sources,Web Scrapping,19-03-1999,199901337K,88911,0,,,,https://modern-montessori.com/,SME,https://www.facebook.com/ModernMontessoriSG/,,https://sg.linkedin.com/company/modern-montessori-international-singapore,,LOCAL COMPANY,Others,Hospital,Social Services (Without Accommodations),"B2C, Offline",,,,,,79 ANSON ROAD,05,079906,79 ANSON ROAD MMI BUILDING 13-05 Singapore 079906,05,079906,,,,,65 6290 7633,enquiry@modern-montessori.com,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",No,
181,,,2025-11-18,DISCOVERY LEARNERS,DISCOVERY LEARNERS,,TeleSales,Shafiqah,Offline Sources,Web Scrapping,22-01-2024,53479861J,88912,85509,,,,https://www.mycareersfuture.gov.sg/job/education-training/student-care-teacher-discovery-learners-276fb5c7ca96762f051016031c65772d,Startbud,https://www.facebook.com/profile.php?id=61559865177489,https://www.instagram.com/discoverylearners/,,,SOLE PROPRIETORSHIP/ PARTNERSHIP,Others,Hospital,Social Services (Without Accommodations),"B2C, Offline",,,,,,541 CHOA CHU KANG STREET 52,46,680541,541 CHOA CHU KANG STREET 52 01-46 Singapore 680541,46,680541,,,,,65 9477 9566,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",No,
